"";"Var1";"Var2";"Var3";"Freq"
"5819";"Con muertos";"Caida de Ocupante";"Palmitas Sector Central";0
"5820";"Solo daños";"Caida de Ocupante";"Palmitas Sector Central";0
"5822";"Con muertos";"Choque";"Palmitas Sector Central";0
"5823";"Solo daños";"Choque";"Palmitas Sector Central";0
"5824";"Con heridos";"Incendio";"Palmitas Sector Central";0
"5825";"Con muertos";"Incendio";"Palmitas Sector Central";0
"5826";"Solo daños";"Incendio";"Palmitas Sector Central";0
"5827";"Con heridos";"Otro";"Palmitas Sector Central";0
"5828";"Con muertos";"Otro";"Palmitas Sector Central";0
"5829";"Solo daños";"Otro";"Palmitas Sector Central";0
"5830";"Con heridos";"Volcamiento";"Palmitas Sector Central";0
"5831";"Con muertos";"Volcamiento";"Palmitas Sector Central";0
"5832";"Solo daños";"Volcamiento";"Palmitas Sector Central";0
"5835";"Solo daños";"Atropello";"Parque Juan Pablo II";0
"5837";"Con muertos";"Caida de Ocupante";"Parque Juan Pablo II";0
"5838";"Solo daños";"Caida de Ocupante";"Parque Juan Pablo II";0
"5842";"Con heridos";"Incendio";"Parque Juan Pablo II";0
"5843";"Con muertos";"Incendio";"Parque Juan Pablo II";0
"5844";"Solo daños";"Incendio";"Parque Juan Pablo II";0
"5846";"Con muertos";"Otro";"Parque Juan Pablo II";0
"5849";"Con muertos";"Volcamiento";"Parque Juan Pablo II";0
"5852";"Con muertos";"Atropello";"Parque Norte";0
"5853";"Solo daños";"Atropello";"Parque Norte";0
"5855";"Con muertos";"Caida de Ocupante";"Parque Norte";0
"5856";"Solo daños";"Caida de Ocupante";"Parque Norte";0
"5860";"Con heridos";"Incendio";"Parque Norte";0
"5861";"Con muertos";"Incendio";"Parque Norte";0
"5862";"Solo daños";"Incendio";"Parque Norte";0
"5864";"Con muertos";"Otro";"Parque Norte";0
"5865";"Solo daños";"Otro";"Parque Norte";0
"5867";"Con muertos";"Volcamiento";"Parque Norte";0
"5868";"Solo daños";"Volcamiento";"Parque Norte";0
"5871";"Solo daños";"Atropello";"Patio Bonito";0
"5873";"Con muertos";"Caida de Ocupante";"Patio Bonito";0
"5874";"Solo daños";"Caida de Ocupante";"Patio Bonito";0
"5878";"Con heridos";"Incendio";"Patio Bonito";0
"5879";"Con muertos";"Incendio";"Patio Bonito";0
"5880";"Solo daños";"Incendio";"Patio Bonito";0
"5885";"Con muertos";"Volcamiento";"Patio Bonito";0
"5886";"Solo daños";"Volcamiento";"Patio Bonito";0
"5889";"Solo daños";"Atropello";"Pedregal";0
"5891";"Con muertos";"Caida de Ocupante";"Pedregal";0
"5892";"Solo daños";"Caida de Ocupante";"Pedregal";0
"5896";"Con heridos";"Incendio";"Pedregal";0
"5897";"Con muertos";"Incendio";"Pedregal";0
"5898";"Solo daños";"Incendio";"Pedregal";0
"5900";"Con muertos";"Otro";"Pedregal";0
"5901";"Solo daños";"Otro";"Pedregal";0
"5903";"Con muertos";"Volcamiento";"Pedregal";0
"5904";"Solo daños";"Volcamiento";"Pedregal";0
"5906";"Con muertos";"Atropello";"Pedregal Alto";0
"5907";"Solo daños";"Atropello";"Pedregal Alto";0
"5909";"Con muertos";"Caida de Ocupante";"Pedregal Alto";0
"5910";"Solo daños";"Caida de Ocupante";"Pedregal Alto";0
"5912";"Con muertos";"Choque";"Pedregal Alto";0
"5914";"Con heridos";"Incendio";"Pedregal Alto";0
"5915";"Con muertos";"Incendio";"Pedregal Alto";0
"5916";"Solo daños";"Incendio";"Pedregal Alto";0
"5918";"Con muertos";"Otro";"Pedregal Alto";0
"5919";"Solo daños";"Otro";"Pedregal Alto";0
"5921";"Con muertos";"Volcamiento";"Pedregal Alto";0
"5922";"Solo daños";"Volcamiento";"Pedregal Alto";0
"5924";"Con muertos";"Atropello";"Pedregal Bajo";0
"5925";"Solo daños";"Atropello";"Pedregal Bajo";0
"5927";"Con muertos";"Caida de Ocupante";"Pedregal Bajo";0
"5928";"Solo daños";"Caida de Ocupante";"Pedregal Bajo";0
"5930";"Con muertos";"Choque";"Pedregal Bajo";0
"5932";"Con heridos";"Incendio";"Pedregal Bajo";0
"5933";"Con muertos";"Incendio";"Pedregal Bajo";0
"5934";"Solo daños";"Incendio";"Pedregal Bajo";0
"5936";"Con muertos";"Otro";"Pedregal Bajo";0
"5937";"Solo daños";"Otro";"Pedregal Bajo";0
"5939";"Con muertos";"Volcamiento";"Pedregal Bajo";0
"5940";"Solo daños";"Volcamiento";"Pedregal Bajo";0
"5943";"Solo daños";"Atropello";"Perpetuo Socorro";0
"5946";"Solo daños";"Caida de Ocupante";"Perpetuo Socorro";0
"5950";"Con heridos";"Incendio";"Perpetuo Socorro";0
"5951";"Con muertos";"Incendio";"Perpetuo Socorro";0
"5952";"Solo daños";"Incendio";"Perpetuo Socorro";0
"5954";"Con muertos";"Otro";"Perpetuo Socorro";0
"5957";"Con muertos";"Volcamiento";"Perpetuo Socorro";0
"5960";"Con muertos";"Atropello";"Picachito";0
"5961";"Solo daños";"Atropello";"Picachito";0
"5963";"Con muertos";"Caida de Ocupante";"Picachito";0
"5964";"Solo daños";"Caida de Ocupante";"Picachito";0
"5966";"Con muertos";"Choque";"Picachito";0
"5968";"Con heridos";"Incendio";"Picachito";0
"5969";"Con muertos";"Incendio";"Picachito";0
"5970";"Solo daños";"Incendio";"Picachito";0
"5972";"Con muertos";"Otro";"Picachito";0
"5973";"Solo daños";"Otro";"Picachito";0
"5975";"Con muertos";"Volcamiento";"Picachito";0
"5976";"Solo daños";"Volcamiento";"Picachito";0
"5979";"Solo daños";"Atropello";"Picacho";0
"5981";"Con muertos";"Caida de Ocupante";"Picacho";0
"5982";"Solo daños";"Caida de Ocupante";"Picacho";0
"5986";"Con heridos";"Incendio";"Picacho";0
"5987";"Con muertos";"Incendio";"Picacho";0
"5988";"Solo daños";"Incendio";"Picacho";0
"5990";"Con muertos";"Otro";"Picacho";0
"5991";"Solo daños";"Otro";"Picacho";0
"5993";"Con muertos";"Volcamiento";"Picacho";0
"5994";"Solo daños";"Volcamiento";"Picacho";0
"5997";"Solo daños";"Atropello";"Piedras Blancas";0
"5999";"Con muertos";"Caida de Ocupante";"Piedras Blancas";0
"6000";"Solo daños";"Caida de Ocupante";"Piedras Blancas";0
"6004";"Con heridos";"Incendio";"Piedras Blancas";0
"6005";"Con muertos";"Incendio";"Piedras Blancas";0
"6006";"Solo daños";"Incendio";"Piedras Blancas";0
"6008";"Con muertos";"Otro";"Piedras Blancas";0
"6011";"Con muertos";"Volcamiento";"Piedras Blancas";0
"6012";"Solo daños";"Volcamiento";"Piedras Blancas";0
"6013";"Con heridos";"Atropello";"Piedras Blancas - Matasano";0
"6014";"Con muertos";"Atropello";"Piedras Blancas - Matasano";0
"6015";"Solo daños";"Atropello";"Piedras Blancas - Matasano";0
"6017";"Con muertos";"Caida de Ocupante";"Piedras Blancas - Matasano";0
"6018";"Solo daños";"Caida de Ocupante";"Piedras Blancas - Matasano";0
"6019";"Con heridos";"Choque";"Piedras Blancas - Matasano";0
"6020";"Con muertos";"Choque";"Piedras Blancas - Matasano";0
"6021";"Solo daños";"Choque";"Piedras Blancas - Matasano";0
"6022";"Con heridos";"Incendio";"Piedras Blancas - Matasano";0
"6023";"Con muertos";"Incendio";"Piedras Blancas - Matasano";0
"6024";"Solo daños";"Incendio";"Piedras Blancas - Matasano";0
"6025";"Con heridos";"Otro";"Piedras Blancas - Matasano";0
"6026";"Con muertos";"Otro";"Piedras Blancas - Matasano";0
"6027";"Solo daños";"Otro";"Piedras Blancas - Matasano";0
"6028";"Con heridos";"Volcamiento";"Piedras Blancas - Matasano";0
"6029";"Con muertos";"Volcamiento";"Piedras Blancas - Matasano";0
"6030";"Solo daños";"Volcamiento";"Piedras Blancas - Matasano";0
"6031";"Con heridos";"Atropello";"Piedras Blancas Represa";0
"6032";"Con muertos";"Atropello";"Piedras Blancas Represa";0
"6033";"Solo daños";"Atropello";"Piedras Blancas Represa";0
"6035";"Con muertos";"Caida de Ocupante";"Piedras Blancas Represa";0
"6036";"Solo daños";"Caida de Ocupante";"Piedras Blancas Represa";0
"6037";"Con heridos";"Choque";"Piedras Blancas Represa";0
"6038";"Con muertos";"Choque";"Piedras Blancas Represa";0
"6040";"Con heridos";"Incendio";"Piedras Blancas Represa";0
"6041";"Con muertos";"Incendio";"Piedras Blancas Represa";0
"6042";"Solo daños";"Incendio";"Piedras Blancas Represa";0
"6044";"Con muertos";"Otro";"Piedras Blancas Represa";0
"6045";"Solo daños";"Otro";"Piedras Blancas Represa";0
"6046";"Con heridos";"Volcamiento";"Piedras Blancas Represa";0
"6047";"Con muertos";"Volcamiento";"Piedras Blancas Represa";0
"6048";"Solo daños";"Volcamiento";"Piedras Blancas Represa";0
"6050";"Con muertos";"Atropello";"Playón de Los Comuneros";0
"6051";"Solo daños";"Atropello";"Playón de Los Comuneros";0
"6053";"Con muertos";"Caida de Ocupante";"Playón de Los Comuneros";0
"6054";"Solo daños";"Caida de Ocupante";"Playón de Los Comuneros";0
"6058";"Con heridos";"Incendio";"Playón de Los Comuneros";0
"6059";"Con muertos";"Incendio";"Playón de Los Comuneros";0
"6060";"Solo daños";"Incendio";"Playón de Los Comuneros";0
"6062";"Con muertos";"Otro";"Playón de Los Comuneros";0
"6063";"Solo daños";"Otro";"Playón de Los Comuneros";0
"6065";"Con muertos";"Volcamiento";"Playón de Los Comuneros";0
"6066";"Solo daños";"Volcamiento";"Playón de Los Comuneros";0
"6069";"Solo daños";"Atropello";"Plaza de Ferias";0
"6071";"Con muertos";"Caida de Ocupante";"Plaza de Ferias";0
"6072";"Solo daños";"Caida de Ocupante";"Plaza de Ferias";0
"6076";"Con heridos";"Incendio";"Plaza de Ferias";0
"6077";"Con muertos";"Incendio";"Plaza de Ferias";0
"6078";"Solo daños";"Incendio";"Plaza de Ferias";0
"6080";"Con muertos";"Otro";"Plaza de Ferias";0
"6081";"Solo daños";"Otro";"Plaza de Ferias";0
"6083";"Con muertos";"Volcamiento";"Plaza de Ferias";0
"6084";"Solo daños";"Volcamiento";"Plaza de Ferias";0
"6087";"Solo daños";"Atropello";"Popular";0
"6089";"Con muertos";"Caida de Ocupante";"Popular";0
"6090";"Solo daños";"Caida de Ocupante";"Popular";0
"6092";"Con muertos";"Choque";"Popular";0
"6095";"Con muertos";"Incendio";"Popular";0
"6096";"Solo daños";"Incendio";"Popular";0
"6098";"Con muertos";"Otro";"Popular";0
"6101";"Con muertos";"Volcamiento";"Popular";0
"6102";"Solo daños";"Volcamiento";"Popular";0
"6104";"Con muertos";"Atropello";"Potrerito";0
"6105";"Solo daños";"Atropello";"Potrerito";0
"6106";"Con heridos";"Caida de Ocupante";"Potrerito";0
"6107";"Con muertos";"Caida de Ocupante";"Potrerito";0
"6108";"Solo daños";"Caida de Ocupante";"Potrerito";0
"6110";"Con muertos";"Choque";"Potrerito";0
"6111";"Solo daños";"Choque";"Potrerito";0
"6112";"Con heridos";"Incendio";"Potrerito";0
"6113";"Con muertos";"Incendio";"Potrerito";0
"6114";"Solo daños";"Incendio";"Potrerito";0
"6115";"Con heridos";"Otro";"Potrerito";0
"6116";"Con muertos";"Otro";"Potrerito";0
"6117";"Solo daños";"Otro";"Potrerito";0
"6118";"Con heridos";"Volcamiento";"Potrerito";0
"6119";"Con muertos";"Volcamiento";"Potrerito";0
"6120";"Solo daños";"Volcamiento";"Potrerito";0
"6123";"Solo daños";"Atropello";"Prado";0
"6126";"Solo daños";"Caida de Ocupante";"Prado";0
"6131";"Con muertos";"Incendio";"Prado";0
"6134";"Con muertos";"Otro";"Prado";0
"6137";"Con muertos";"Volcamiento";"Prado";0
"6138";"Solo daños";"Volcamiento";"Prado";0
"6141";"Solo daños";"Atropello";"Robledo";0
"6143";"Con muertos";"Caida de Ocupante";"Robledo";0
"6144";"Solo daños";"Caida de Ocupante";"Robledo";0
"6148";"Con heridos";"Incendio";"Robledo";0
"6149";"Con muertos";"Incendio";"Robledo";0
"6150";"Solo daños";"Incendio";"Robledo";0
"6152";"Con muertos";"Otro";"Robledo";0
"6155";"Con muertos";"Volcamiento";"Robledo";0
"6159";"Solo daños";"Atropello";"Rosales";0
"6161";"Con muertos";"Caida de Ocupante";"Rosales";0
"6162";"Solo daños";"Caida de Ocupante";"Rosales";0
"6166";"Con heridos";"Incendio";"Rosales";0
"6167";"Con muertos";"Incendio";"Rosales";0
"6168";"Solo daños";"Incendio";"Rosales";0
"6170";"Con muertos";"Otro";"Rosales";0
"6173";"Con muertos";"Volcamiento";"Rosales";0
"6176";"Con muertos";"Atropello";"San Antonio";0
"6177";"Solo daños";"Atropello";"San Antonio";0
"6179";"Con muertos";"Caida de Ocupante";"San Antonio";0
"6180";"Solo daños";"Caida de Ocupante";"San Antonio";0
"6182";"Con muertos";"Choque";"San Antonio";0
"6184";"Con heridos";"Incendio";"San Antonio";0
"6185";"Con muertos";"Incendio";"San Antonio";0
"6186";"Solo daños";"Incendio";"San Antonio";0
"6188";"Con muertos";"Otro";"San Antonio";0
"6189";"Solo daños";"Otro";"San Antonio";0
"6191";"Con muertos";"Volcamiento";"San Antonio";0
"6192";"Solo daños";"Volcamiento";"San Antonio";0
"6195";"Solo daños";"Atropello";"San Benito";0
"6197";"Con muertos";"Caida de Ocupante";"San Benito";0
"6198";"Solo daños";"Caida de Ocupante";"San Benito";0
"6202";"Con heridos";"Incendio";"San Benito";0
"6203";"Con muertos";"Incendio";"San Benito";0
"6206";"Con muertos";"Otro";"San Benito";0
"6209";"Con muertos";"Volcamiento";"San Benito";0
"6213";"Solo daños";"Atropello";"San Bernardo";0
"6215";"Con muertos";"Caida de Ocupante";"San Bernardo";0
"6216";"Solo daños";"Caida de Ocupante";"San Bernardo";0
"6220";"Con heridos";"Incendio";"San Bernardo";0
"6221";"Con muertos";"Incendio";"San Bernardo";0
"6222";"Solo daños";"Incendio";"San Bernardo";0
"6227";"Con muertos";"Volcamiento";"San Bernardo";0
"6231";"Solo daños";"Atropello";"San Diego";0
"6233";"Con muertos";"Caida de Ocupante";"San Diego";0
"6234";"Solo daños";"Caida de Ocupante";"San Diego";0
"6238";"Con heridos";"Incendio";"San Diego";0
"6239";"Con muertos";"Incendio";"San Diego";0
"6240";"Solo daños";"Incendio";"San Diego";0
"6242";"Con muertos";"Otro";"San Diego";0
"6245";"Con muertos";"Volcamiento";"San Diego";0
"6249";"Solo daños";"Atropello";"San Germán";0
"6251";"Con muertos";"Caida de Ocupante";"San Germán";0
"6252";"Solo daños";"Caida de Ocupante";"San Germán";0
"6256";"Con heridos";"Incendio";"San Germán";0
"6257";"Con muertos";"Incendio";"San Germán";0
"6258";"Solo daños";"Incendio";"San Germán";0
"6261";"Solo daños";"Otro";"San Germán";0
"6263";"Con muertos";"Volcamiento";"San Germán";0
"6264";"Solo daños";"Volcamiento";"San Germán";0
"6266";"Con muertos";"Atropello";"San Isidro";0
"6267";"Solo daños";"Atropello";"San Isidro";0
"6269";"Con muertos";"Caida de Ocupante";"San Isidro";0
"6270";"Solo daños";"Caida de Ocupante";"San Isidro";0
"6274";"Con heridos";"Incendio";"San Isidro";0
"6275";"Con muertos";"Incendio";"San Isidro";0
"6276";"Solo daños";"Incendio";"San Isidro";0
"6278";"Con muertos";"Otro";"San Isidro";0
"6279";"Solo daños";"Otro";"San Isidro";0
"6281";"Con muertos";"Volcamiento";"San Isidro";0
"6285";"Solo daños";"Atropello";"San Javier No.1";0
"6287";"Con muertos";"Caida de Ocupante";"San Javier No.1";0
"6288";"Solo daños";"Caida de Ocupante";"San Javier No.1";0
"6292";"Con heridos";"Incendio";"San Javier No.1";0
"6293";"Con muertos";"Incendio";"San Javier No.1";0
"6294";"Solo daños";"Incendio";"San Javier No.1";0
"6296";"Con muertos";"Otro";"San Javier No.1";0
"6297";"Solo daños";"Otro";"San Javier No.1";0
"6299";"Con muertos";"Volcamiento";"San Javier No.1";0
"6300";"Solo daños";"Volcamiento";"San Javier No.1";0
"6303";"Solo daños";"Atropello";"San Javier No.2";0
"6305";"Con muertos";"Caida de Ocupante";"San Javier No.2";0
"6306";"Solo daños";"Caida de Ocupante";"San Javier No.2";0
"6308";"Con muertos";"Choque";"San Javier No.2";0
"6310";"Con heridos";"Incendio";"San Javier No.2";0
"6311";"Con muertos";"Incendio";"San Javier No.2";0
"6312";"Solo daños";"Incendio";"San Javier No.2";0
"6314";"Con muertos";"Otro";"San Javier No.2";0
"6315";"Solo daños";"Otro";"San Javier No.2";0
"6317";"Con muertos";"Volcamiento";"San Javier No.2";0
"6318";"Solo daños";"Volcamiento";"San Javier No.2";0
"6321";"Solo daños";"Atropello";"San Joaquín";0
"6323";"Con muertos";"Caida de Ocupante";"San Joaquín";0
"6324";"Solo daños";"Caida de Ocupante";"San Joaquín";0
"6328";"Con heridos";"Incendio";"San Joaquín";0
"6329";"Con muertos";"Incendio";"San Joaquín";0
"6330";"Solo daños";"Incendio";"San Joaquín";0
"6332";"Con muertos";"Otro";"San Joaquín";0
"6333";"Solo daños";"Otro";"San Joaquín";0
"6335";"Con muertos";"Volcamiento";"San Joaquín";0
"6336";"Solo daños";"Volcamiento";"San Joaquín";0
"6337";"Con heridos";"Atropello";"San José de la Montaña";0
"6338";"Con muertos";"Atropello";"San José de la Montaña";0
"6339";"Solo daños";"Atropello";"San José de la Montaña";0
"6340";"Con heridos";"Caida de Ocupante";"San José de la Montaña";0
"6341";"Con muertos";"Caida de Ocupante";"San José de la Montaña";0
"6342";"Solo daños";"Caida de Ocupante";"San José de la Montaña";0
"6343";"Con heridos";"Choque";"San José de la Montaña";0
"6344";"Con muertos";"Choque";"San José de la Montaña";0
"6346";"Con heridos";"Incendio";"San José de la Montaña";0
"6347";"Con muertos";"Incendio";"San José de la Montaña";0
"6348";"Solo daños";"Incendio";"San José de la Montaña";0
"6350";"Con muertos";"Otro";"San José de la Montaña";0
"6351";"Solo daños";"Otro";"San José de la Montaña";0
"6353";"Con muertos";"Volcamiento";"San José de la Montaña";0
"6354";"Solo daños";"Volcamiento";"San José de la Montaña";0
"6355";"Con heridos";"Atropello";"San Jose Del Manzanillo";0
"6356";"Con muertos";"Atropello";"San Jose Del Manzanillo";0
"6357";"Solo daños";"Atropello";"San Jose Del Manzanillo";0
"6358";"Con heridos";"Caida de Ocupante";"San Jose Del Manzanillo";0
"6359";"Con muertos";"Caida de Ocupante";"San Jose Del Manzanillo";0
"6360";"Solo daños";"Caida de Ocupante";"San Jose Del Manzanillo";0
"6361";"Con heridos";"Choque";"San Jose Del Manzanillo";0
"6362";"Con muertos";"Choque";"San Jose Del Manzanillo";0
"6364";"Con heridos";"Incendio";"San Jose Del Manzanillo";0
"6365";"Con muertos";"Incendio";"San Jose Del Manzanillo";0
"6366";"Solo daños";"Incendio";"San Jose Del Manzanillo";0
"6367";"Con heridos";"Otro";"San Jose Del Manzanillo";0
"6368";"Con muertos";"Otro";"San Jose Del Manzanillo";0
"6369";"Solo daños";"Otro";"San Jose Del Manzanillo";0
"6370";"Con heridos";"Volcamiento";"San Jose Del Manzanillo";0
"6371";"Con muertos";"Volcamiento";"San Jose Del Manzanillo";0
"6372";"Solo daños";"Volcamiento";"San Jose Del Manzanillo";0
"6374";"Con muertos";"Atropello";"San José la Cima No. 1";0
"6375";"Solo daños";"Atropello";"San José la Cima No. 1";0
"6377";"Con muertos";"Caida de Ocupante";"San José la Cima No. 1";0
"6378";"Solo daños";"Caida de Ocupante";"San José la Cima No. 1";0
"6382";"Con heridos";"Incendio";"San José la Cima No. 1";0
"6383";"Con muertos";"Incendio";"San José la Cima No. 1";0
"6384";"Solo daños";"Incendio";"San José la Cima No. 1";0
"6386";"Con muertos";"Otro";"San José la Cima No. 1";0
"6387";"Solo daños";"Otro";"San José la Cima No. 1";0
"6389";"Con muertos";"Volcamiento";"San José la Cima No. 1";0
"6390";"Solo daños";"Volcamiento";"San José la Cima No. 1";0
"6392";"Con muertos";"Atropello";"San José la Cima No.2";0
"6393";"Solo daños";"Atropello";"San José la Cima No.2";0
"6395";"Con muertos";"Caida de Ocupante";"San José la Cima No.2";0
"6396";"Solo daños";"Caida de Ocupante";"San José la Cima No.2";0
"6397";"Con heridos";"Choque";"San José la Cima No.2";0
"6398";"Con muertos";"Choque";"San José la Cima No.2";0
"6400";"Con heridos";"Incendio";"San José la Cima No.2";0
"6401";"Con muertos";"Incendio";"San José la Cima No.2";0
"6402";"Solo daños";"Incendio";"San José la Cima No.2";0
"6404";"Con muertos";"Otro";"San José la Cima No.2";0
"6405";"Solo daños";"Otro";"San José la Cima No.2";0
"6407";"Con muertos";"Volcamiento";"San José la Cima No.2";0
"6408";"Solo daños";"Volcamiento";"San José la Cima No.2";0
"6410";"Con muertos";"Atropello";"San Lucas";0
"6411";"Solo daños";"Atropello";"San Lucas";0
"6413";"Con muertos";"Caida de Ocupante";"San Lucas";0
"6414";"Solo daños";"Caida de Ocupante";"San Lucas";0
"6418";"Con heridos";"Incendio";"San Lucas";0
"6419";"Con muertos";"Incendio";"San Lucas";0
"6420";"Solo daños";"Incendio";"San Lucas";0
"6422";"Con muertos";"Otro";"San Lucas";0
"6423";"Solo daños";"Otro";"San Lucas";0
"6425";"Con muertos";"Volcamiento";"San Lucas";0
"6426";"Solo daños";"Volcamiento";"San Lucas";0
"6428";"Con muertos";"Atropello";"San Martín de Porres";0
"6429";"Solo daños";"Atropello";"San Martín de Porres";0
"6431";"Con muertos";"Caida de Ocupante";"San Martín de Porres";0
"6432";"Solo daños";"Caida de Ocupante";"San Martín de Porres";0
"6436";"Con heridos";"Incendio";"San Martín de Porres";0
"6437";"Con muertos";"Incendio";"San Martín de Porres";0
"6438";"Solo daños";"Incendio";"San Martín de Porres";0
"6440";"Con muertos";"Otro";"San Martín de Porres";0
"6441";"Solo daños";"Otro";"San Martín de Porres";0
"6443";"Con muertos";"Volcamiento";"San Martín de Porres";0
"6447";"Solo daños";"Atropello";"San Miguel";0
"6449";"Con muertos";"Caida de Ocupante";"San Miguel";0
"6450";"Solo daños";"Caida de Ocupante";"San Miguel";0
"6454";"Con heridos";"Incendio";"San Miguel";0
"6455";"Con muertos";"Incendio";"San Miguel";0
"6456";"Solo daños";"Incendio";"San Miguel";0
"6458";"Con muertos";"Otro";"San Miguel";0
"6459";"Solo daños";"Otro";"San Miguel";0
"6461";"Con muertos";"Volcamiento";"San Miguel";0
"6462";"Solo daños";"Volcamiento";"San Miguel";0
"6464";"Con muertos";"Atropello";"San Pablo";0
"6465";"Solo daños";"Atropello";"San Pablo";0
"6467";"Con muertos";"Caida de Ocupante";"San Pablo";0
"6468";"Solo daños";"Caida de Ocupante";"San Pablo";0
"6470";"Con muertos";"Choque";"San Pablo";0
"6472";"Con heridos";"Incendio";"San Pablo";0
"6473";"Con muertos";"Incendio";"San Pablo";0
"6474";"Solo daños";"Incendio";"San Pablo";0
"6476";"Con muertos";"Otro";"San Pablo";0
"6477";"Solo daños";"Otro";"San Pablo";0
"6479";"Con muertos";"Volcamiento";"San Pablo";0
"6480";"Solo daños";"Volcamiento";"San Pablo";0
"6483";"Solo daños";"Atropello";"San Pedro";0
"6485";"Con muertos";"Caida de Ocupante";"San Pedro";0
"6486";"Solo daños";"Caida de Ocupante";"San Pedro";0
"6490";"Con heridos";"Incendio";"San Pedro";0
"6492";"Solo daños";"Incendio";"San Pedro";0
"6494";"Con muertos";"Otro";"San Pedro";0
"6495";"Solo daños";"Otro";"San Pedro";0
"6497";"Con muertos";"Volcamiento";"San Pedro";0
"6498";"Solo daños";"Volcamiento";"San Pedro";0
"6501";"Solo daños";"Atropello";"Santa Cruz";0
"6503";"Con muertos";"Caida de Ocupante";"Santa Cruz";0
"6504";"Solo daños";"Caida de Ocupante";"Santa Cruz";0
"6508";"Con heridos";"Incendio";"Santa Cruz";0
"6509";"Con muertos";"Incendio";"Santa Cruz";0
"6510";"Solo daños";"Incendio";"Santa Cruz";0
"6512";"Con muertos";"Otro";"Santa Cruz";0
"6513";"Solo daños";"Otro";"Santa Cruz";0
"6515";"Con muertos";"Volcamiento";"Santa Cruz";0
"6516";"Solo daños";"Volcamiento";"Santa Cruz";0
"6517";"Con heridos";"Atropello";"Santa Elena Sector Central";0
"6518";"Con muertos";"Atropello";"Santa Elena Sector Central";0
"6519";"Solo daños";"Atropello";"Santa Elena Sector Central";0
"6520";"Con heridos";"Caida de Ocupante";"Santa Elena Sector Central";0
"6521";"Con muertos";"Caida de Ocupante";"Santa Elena Sector Central";0
"6522";"Solo daños";"Caida de Ocupante";"Santa Elena Sector Central";0
"6524";"Con muertos";"Choque";"Santa Elena Sector Central";0
"6526";"Con heridos";"Incendio";"Santa Elena Sector Central";0
"6527";"Con muertos";"Incendio";"Santa Elena Sector Central";0
"6528";"Solo daños";"Incendio";"Santa Elena Sector Central";0
"6530";"Con muertos";"Otro";"Santa Elena Sector Central";0
"6531";"Solo daños";"Otro";"Santa Elena Sector Central";0
"6532";"Con heridos";"Volcamiento";"Santa Elena Sector Central";0
"6533";"Con muertos";"Volcamiento";"Santa Elena Sector Central";0
"6537";"Solo daños";"Atropello";"Santa Fé";0
"6539";"Con muertos";"Caida de Ocupante";"Santa Fé";0
"6540";"Solo daños";"Caida de Ocupante";"Santa Fé";0
"6545";"Con muertos";"Incendio";"Santa Fé";0
"6546";"Solo daños";"Incendio";"Santa Fé";0
"6548";"Con muertos";"Otro";"Santa Fé";0
"6551";"Con muertos";"Volcamiento";"Santa Fé";0
"6555";"Solo daños";"Atropello";"Santa Inés";0
"6557";"Con muertos";"Caida de Ocupante";"Santa Inés";0
"6558";"Solo daños";"Caida de Ocupante";"Santa Inés";0
"6562";"Con heridos";"Incendio";"Santa Inés";0
"6563";"Con muertos";"Incendio";"Santa Inés";0
"6564";"Solo daños";"Incendio";"Santa Inés";0
"6566";"Con muertos";"Otro";"Santa Inés";0
"6569";"Con muertos";"Volcamiento";"Santa Inés";0
"6570";"Solo daños";"Volcamiento";"Santa Inés";0
"6572";"Con muertos";"Atropello";"Santa Lucía";0
"6573";"Solo daños";"Atropello";"Santa Lucía";0
"6575";"Con muertos";"Caida de Ocupante";"Santa Lucía";0
"6576";"Solo daños";"Caida de Ocupante";"Santa Lucía";0
"6580";"Con heridos";"Incendio";"Santa Lucía";0
"6581";"Con muertos";"Incendio";"Santa Lucía";0
"6582";"Solo daños";"Incendio";"Santa Lucía";0
"6584";"Con muertos";"Otro";"Santa Lucía";0
"6587";"Con muertos";"Volcamiento";"Santa Lucía";0
"6588";"Solo daños";"Volcamiento";"Santa Lucía";0
"6591";"Solo daños";"Atropello";"Santa Margarita";0
"6593";"Con muertos";"Caida de Ocupante";"Santa Margarita";0
"6594";"Solo daños";"Caida de Ocupante";"Santa Margarita";0
"6598";"Con heridos";"Incendio";"Santa Margarita";0
"6599";"Con muertos";"Incendio";"Santa Margarita";0
"6600";"Solo daños";"Incendio";"Santa Margarita";0
"6602";"Con muertos";"Otro";"Santa Margarita";0
"6603";"Solo daños";"Otro";"Santa Margarita";0
"6605";"Con muertos";"Volcamiento";"Santa Margarita";0
"6606";"Solo daños";"Volcamiento";"Santa Margarita";0
"6609";"Solo daños";"Atropello";"Santa María de los Ángeles";0
"6612";"Solo daños";"Caida de Ocupante";"Santa María de los Ángeles";0
"6616";"Con heridos";"Incendio";"Santa María de los Ángeles";0
"6617";"Con muertos";"Incendio";"Santa María de los Ángeles";0
"6618";"Solo daños";"Incendio";"Santa María de los Ángeles";0
"6620";"Con muertos";"Otro";"Santa María de los Ángeles";0
"6623";"Con muertos";"Volcamiento";"Santa María de los Ángeles";0
"6626";"Con muertos";"Atropello";"Santa María de Los Ángeles";0
"6627";"Solo daños";"Atropello";"Santa María de Los Ángeles";0
"6630";"Solo daños";"Caida de Ocupante";"Santa María de Los Ángeles";0
